2026-03-16 05:23:26.673 | INFO     | __main__:setup_logging:48 - Starting recon phase with run_id: 721d959a-e94d-4443-b0c1-3fe7181091bb
2026-03-16 05:23:40.729 | INFO     | cyberAI.recon.core_discovery:crawl:480 - Crawl complete. Discovered 1 routes.
2026-03-16 05:23:40.767 | INFO     | cyberAI.recon.account_state:discover_state:183 - Starting discovery for state: paid
2026-03-16 05:23:40.784 | DEBUG    | cyberAI.utils.browser:get_browser_context:170 - Created browser context for role: user
2026-03-16 05:23:40.784 | INFO     | cyberAI.recon.core_discovery:crawl:433 - Starting crawl from https://example.com (role: user)
2026-03-16 05:23:40.801 | DEBUG    | cyberAI.utils.browser:get_browser_context:170 - Created browser context for role: user
2026-03-16 05:23:40.859 | INFO     | cyberAI.recon.core_discovery:crawl:464 - Crawling [0]: https://example.com
2026-03-16 05:23:42.697 | DEBUG    | cyberAI.utils.browser:take_screenshot:307 - Screenshot saved: outputs/recon/screenshots/home_0.png
2026-03-16 05:23:42.705 | DEBUG    | cyberAI.utils.browser:dump_dom:329 - DOM snapshot saved: outputs/recon/dom_snapshots/home_0.html
2026-03-16 05:23:42.947 | INFO     | cyberAI.recon.core_discovery:crawl:480 - Crawl complete. Discovered 1 routes.
2026-03-16 05:23:42.984 | INFO     | cyberAI.recon.account_state:discover_state:183 - Starting discovery for state: free
2026-03-16 05:23:43.016 | DEBUG    | cyberAI.utils.browser:get_browser_context:170 - Created browser context for role: user
2026-03-16 05:23:43.016 | INFO     | cyberAI.recon.core_discovery:crawl:433 - Starting crawl from https://example.com (role: user)
2026-03-16 05:23:43.041 | DEBUG    | cyberAI.utils.browser:get_browser_context:170 - Created browser context for role: user
2026-03-16 05:23:43.105 | INFO     | cyberAI.recon.core_discovery:crawl:464 - Crawling [0]: https://example.com
2026-03-16 05:23:46.004 | DEBUG    | cyberAI.utils.browser:take_screenshot:307 - Screenshot saved: outputs/recon/screenshots/home_0.png
2026-03-16 05:23:46.022 | DEBUG    | cyberAI.utils.browser:dump_dom:329 - DOM snapshot saved: outputs/recon/dom_snapshots/home_0.html
2026-03-16 05:23:46.250 | INFO     | cyberAI.recon.core_discovery:crawl:480 - Crawl complete. Discovered 1 routes.
2026-03-16 05:23:46.310 | INFO     | cyberAI.recon.account_state:save_state_diff:302 - Saved state diff with 5 states analyzed
2026-03-16 05:23:46.310 | INFO     | cyberAI.recon.sensitive_surfaces:probe_all_paths:354 - Probing 136 sensitive paths...
2026-03-16 05:23:46.516 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /admin: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:46.717 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /exports: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:46.717 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /import: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:46.717 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /billing/: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:46.717 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /export: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:46.718 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /billing: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:46.718 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /internal: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:46.718 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /internal/: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:46.718 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /administrator: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:46.718 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /admin/: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:46.920 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /imports: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:47.137 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /audit/logs: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:47.142 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /graphql/: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:47.149 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /graphql/playground: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:47.149 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /audit-logs: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:47.149 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /graphql: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:47.149 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /audit: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:47.149 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /api/tokens: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:47.149 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /tokens: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:47.155 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /api-tokens: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:47.356 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /graphiql: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:47.557 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /api-docs: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:47.558 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /swagger-ui: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:47.558 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /swagger-ui.html: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:47.558 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /swagger-ui/: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:47.558 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /openapi.json: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:47.558 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /api/docs: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:47.558 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /openapi.yaml: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:47.558 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /swagger/: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:47.558 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /swagger: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:47.760 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /docs: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:47.961 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /debug: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:47.962 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /prometheus: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:47.962 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /metrics: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:47.962 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /health/ready: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:47.962 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /debug/: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:47.962 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /health/live: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:47.963 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /healthz: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:47.963 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /health: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:47.963 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /redoc: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:48.164 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /.well-known/: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:48.365 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /sitemap.xml: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:48.365 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /staff/: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:48.365 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /staff: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:48.366 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /__admin: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:48.366 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /sitemap_index.xml: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:48.366 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /__admin/: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:48.366 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /robots.txt: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:48.366 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /.well-known/openid-configuration: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:48.366 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /.well-known/security.txt: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:48.567 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /superuser: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:48.769 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /api/v1/admin: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:48.770 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /management: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:48.771 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /manage/: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:48.771 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /manage: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:48.771 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /api/internal: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:48.771 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /api/private: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:48.771 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /api/v2/admin: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:48.771 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /console/: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:48.771 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /console: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:48.973 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /.env: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:49.174 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /.htaccess: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:49.174 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /config/: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:49.174 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /.gitignore: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:49.174 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /configuration: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:49.174 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /config: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:49.174 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /settings: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:49.175 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /.git/HEAD: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:49.175 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /.git/config: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:49.175 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /.git: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:49.376 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /system: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:49.577 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /elmah.axd: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:49.578 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /actuator/mappings: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:49.578 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /phpinfo.php: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:49.578 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /trace: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:49.578 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /actuator/env: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:49.579 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /actuator/beans: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:49.579 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /actuator/info: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:49.579 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /actuator/health: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:49.579 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /actuator: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:49.793 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /info.php: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:49.992 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /backups: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:49.992 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /dump: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:49.992 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /dev: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:49.993 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /staging: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:49.993 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /testing: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:49.993 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /development: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:49.993 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /backup: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:49.993 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /test/: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:49.993 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /test: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:50.194 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /sql: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:50.395 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /adminer: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:50.396 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /server-status: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:50.396 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /_debug: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:50.396 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /status: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:50.396 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /pma: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:50.396 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /server-info: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:50.396 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /phpmyadmin: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:50.396 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /db: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:50.396 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /database: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:50.597 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /_profiler: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:50.799 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /version.txt: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:50.800 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /api/version: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:50.800 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /api/status: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:50.801 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /api/info: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:50.801 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /changelog: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:50.801 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /api/health: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:50.802 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /version: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:50.802 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /api/debug: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:50.802 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /profiler: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:51.005 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /CHANGELOG.md: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:51.207 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /requirements.txt: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:51.208 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /Gemfile: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:51.208 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /.dockerenv: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:51.208 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /composer.json: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:51.208 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /webpack.config.js: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
2026-03-16 05:23:51.209 | DEBUG    | cyberAI.recon.sensitive_surfaces:probe_path:334 - Error probing /LICENSE: AsyncClient.__init__() got an unexpected keyword argument 'proxies'
